Unnamed: 0,PolicyNo_Flag,Year,postalCode,builtYear,nrOfFloors,Construction_Material_C,Item_Type_C,FloorsType_C,Location,Region,Region_code,distr,distr_code,floodvulnerability,windvulnerability,TExposure,postcode_area,postcode_perimeter,postcode_coast_flg,postcode_coast_len,postcode_alt_mean,postcode_slo_mean,postcode_slp_mean,postcode_rgh_mean,postcode_cor_111,postcode_cor_112,postcode_cor_121,postcode_cor_122,postcode_cor_123,postcode_cor_124,postcode_cor_131,postcode_cor_132,postcode_cor_133,postcode_cor_141,postcode_cor_142,postcode_cor_211,postcode_cor_212,postcode_cor_213,postcode_cor_221,postcode_cor_222,postcode_cor_223,postcode_cor_231,postcode_cor_241,postcode_cor_242,postcode_cor_243,postcode_cor_244,postcode_cor_311,postcode_cor_312,postcode_cor_313,postcode_cor_321,postcode_cor_322,postcode_cor_323,postcode_cor_324,postcode_cor_331,postcode_cor_332,postcode_cor_333,postcode_cor_334,postcode_cor_411,postcode_cor_412,postcode_cor_421,postcode_cor_422,postcode_cor_511,postcode_cor_512,postcode_cor_521,postcode_cor_522,postcode_cor_523,SubItemType_C,TCapital_Insurred,TPremiums,TIncurred,Avg_Cost,ClaimNb_Flood,ClaimNb_Other,ClaimNb_Storm,TClaimsNo
179034,62647P,2016,74100,2005,3,C1,C3,C2,Other,Crete ( excl. Eraklion),14,Crete,4,3,3,1.005479452,259853492,91188,1,34741,327.763,5.886,10.373,55.101,319703,7662338,2529283,0,136963,0,252112,257047,0,0,1381729,4770966,0,0,1200310,0,73466533,16488458,0,23236303,27445875,0,4452777,0,3190300,31260421,0,53150236,3087542,2529,0,5362698,0,0,0,0,0,0,0,0,0,199356,C1C2,52380,23.36,0,0,0,0,0,0
154624,24102P,2013,60100,1972,0,C1,C1,C2,Other,Macedonia and island of Thasos (excl.Thessaloniki),2,Central Macedonia,7,3,2,1.002739726,857091985,189056,1,13060,482.788,7.34,13.18,70.238,1125289,24568480,4010724,1778911,0,0,1253163,0,813124,0,716559,184233578,38313414,0,1254337,20915648,5627369,10413599,0,51224606,101599286,0,214670160,50696249,52583771,15815752,0,37219983,29914899,5453580,492192,0,0,0,0,1543576,0,837964,0,0,0,15768,C1C2,144000,42.68,0,0,0,0,0,0
35847,56394P,2013,14562,1980,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,2,2,0.005479452,10278351,16514,0,0,460.938,6.072,10.731,56.031,0,3707498,0,0,0,0,0,0,0,588462,3733671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939683,309067,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,347200,102.87,0,0,0,0,0,0
73207,256793P,2021,17343,1984,4,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,0.010958904,1735947,6864,0,0,88.089,1.694,2.958,14.556,1735947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,156800,31.1,0,0,0,0,0,0
144449,283247P,2022,55132,1989,5,C1,C1,C2,Other,City of Thessaloniki,3,Central Macedonia,7,5,3,0.328767123,2761799,11336,1,5574,20.087,2.137,3.732,19.275,1468860,715995,88405,0,107275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4919,C1C2,144000,17.96,0,0,0,0,0,0
131105,293219P,2013,45445,2004,0,C1,C1,C2,Other,Epiros and island of Corfu / northern Ionian islands,4,Epirus,5,3,2,0.369863014,26109443,28507,0,0,498.787,3.086,5.42,29.642,3803,4089187,410013,0,0,699613,0,0,0,323053,215444,1656807,8763772,0,0,0,0,553016,0,5362466,52040,0,0,22810,0,2195192,0,87611,504250,0,0,0,0,79805,0,0,0,0,1090560,0,0,0,C1C2,149352,23.65,0,0,0,0,0,0
60703,285637P,2014,16561,1989,4,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,3,2,0.008219178,5400653,12131,0,0,269.599,9.471,16.932,87.409,360511,2288995,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167859,0,0,1583272,0,0,0,0,0,0,0,0,0,0,C1C2,210000,0,0,0,0,0,0,0
157442,221171P,2020,63077,1980,1,C1,C3,C1,Other,Macedonia and island of Thasos (excl.Thessaloniki),2,Central Macedonia,7,3,2,0.44109589,228287470,90792,1,68569,85.468,3.439,6.025,32.734,0,4758400,0,1732606,0,0,0,0,0,0,7717669,71593395,0,0,0,0,31367964,0,0,4343440,31132054,0,0,35842489,16622501,0,0,2289288,19416167,0,0,0,0,0,0,1163207,0,0,0,0,0,308292,C1C2,215000,64.72,0,0,0,0,0,0
151133,92974P,2017,57020,2011,1,C1,C3,C1,Other,Macedonia and island of Thasos (excl.Thessaloniki),2,Central Macedonia,7,3,2,0.498630137,120479374,78418,0,0,195.054,3.49,6.142,31.566,0,1863592,0,0,0,0,0,0,0,0,0,28757581,21896033,0,0,0,0,0,0,1301401,4388979,0,12066817,5697908,5286341,1622920,0,10089347,7812060,1140852,0,0,0,1604303,0,0,0,0,16951240,0,0,0,C1C2,52000,16.57,0,0,0,0,0,0
148750,15796P,2013,57001,1995,2,C1,C3,C2,Other,City of Thessaloniki,3,Central Macedonia,7,3,2,1.002739726,116606282,75503,1,6356,162.222,3.693,6.49,34.476,698083,4770781,6899755,0,0,10440767,334086,0,2121275,0,341300,29421653,1112376,0,0,0,0,1313765,0,16319703,3514151,0,0,1475536,67019,4585798,0,20207968,12590471,0,0,0,0,0,0,317228,0,0,0,0,0,74572,C1C2,96000,102.97,0,0,0,0,0,1
122015,291034P,2014,35001,1992,2,C1,C1,C1,Other,Sterea Hellas (excl. Athens and Pireaus),7,Central Greece,12,3,2,0.142465753,88534411,57729,1,32070,165.287,4.498,7.889,41.473,579923,811608,0,220982,0,0,0,0,0,0,7569464,1623570,0,0,0,0,29260420,0,0,4728371,17747993,0,0,1740618,2261965,0,0,20305117,1614300,0,0,0,0,0,0,0,0,0,0,0,0,70078,C1C2,260000,0,0,0,0,0,0,0
103787,256127P,2021,20100,1974,1,C1,C1,C1,Other,Peloponnissos (excl. Patras),11,Peloponnese,10,3,2,0.049315068,160118285,107709,1,26350,295.957,6.312,11.171,58.536,1214379,4979740,2215282,1744589,0,0,289574,0,0,0,927557,3789597,0,0,0,12903430,24659347,1368093,0,21783048,9895040,0,0,27162152,13780,0,0,35765053,11077523,0,0,0,0,0,0,0,0,0,0,0,0,330099,C1C2,320000,53.78,0,0,0,0,0,1
125200,31476P,2021,38333,1976,0,C1,C1,C2,Other,City of Volos,6,Thessaly,13,5,3,1.002739726,2835114,10844,1,930,28.452,1.808,3.161,17.37,1923950,521789,108763,0,39830,0,10365,0,0,0,0,0,0,0,0,0,0,0,0,160261,0,0,0,0,0,46633,0,16894,0,0,0,0,0,0,0,0,0,0,0,0,0,6627,C1C2,104000,38.15,0,0,0,0,0,0
154107,42453P,2018,60065,1970,1,C1,C1,C2,Other,Macedonia and island of Thasos (excl.Thessaloniki),2,Central Macedonia,7,3,2,0.849315068,8173047,29583,1,7205,325.76,6.782,11.948,63.337,0,1448578,0,268343,0,0,0,0,0,0,8409,0,0,0,0,0,0,0,0,2599034,264098,0,3568639,10747,0,0,0,2635,0,0,0,0,0,0,0,0,0,0,0,0,0,2565,C1C2,58694.06,35.14,0,0,0,0,0,0
43651,286514P,2014,15231,1973,4,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,0.271232877,1866216,7245,0,0,188.087,0.928,1.62,9,0,1563990,295908,0,0,0,0,0,0,0,6318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,67791.72,0,0,0,0,0,0,0
161887,222800P,2020,64002,1960,0,C2,C1,C2,Other,Macedonia and island of Thasos (excl.Thessaloniki),2,East Macedonia and Thrace,8,2,2,0.315068493,98343147,52342,1,15961,351.537,9.446,16.79,88.597,0,1154555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10964072,0,0,0,9922134,0,0,10763220,0,19066112,0,550436,25188482,0,40653,2350032,11286577,0,0,0,0,0,0,0,0,7056874,C1C2,381500,81.94,0,0,0,0,0,0
142123,255148P,2021,54640,1964,0,C1,C1,C1,Other,City of Thessaloniki,3,Central Macedonia,7,5,2,0.065753425,417840,3026,1,881,11.5,1.71,2.985,13,367443,0,49575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,C1C2,68750,13.59,0,0,0,0,0,1
11843,260139P,2022,11471,1971,6,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,0.915068493,712519,3830,0,0,170.778,5.314,9.306,50.556,259839,0,2056,0,0,0,0,0,0,450141,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,80000,9.77,0,0,0,0,0,0
143125,147418P,2018,54645,1988,0,C1,C1,C2,Other,City of Thessaloniki,3,Central Macedonia,7,5,2,0.531506849,345736,2668,1,773,9.1,1.36,2.374,11.2,341478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4259,C1C2,325600,81.29,0,0,0,0,0,0
173017,44784P,2021,73014,2006,0,C1,C1,C1,Other,Crete ( excl. Eraklion),14,Crete,4,3,2,1.002739726,41048504,34254,1,12211,81.278,3.567,6.243,33.392,0,1060434,0,1031233,0,776973,0,0,0,0,1420119,0,0,0,0,8318824,21547278,0,0,2167262,2894689,0,0,0,0,298151,0,1464133,0,0,0,0,0,0,0,0,0,0,0,0,0,69403,C1C2,96000,29.75,0,0,0,0,0,0
92424,53169P,2016,18902,1995,0,C1,C1,C2,Other,Sterea Hellas (excl. Athens and Pireaus),7,Attica,3,4,2,1.005479452,14924658,31131,1,22138,82.488,4.648,8.166,43.375,0,7164325,0,0,0,0,0,0,0,0,0,514364,0,0,0,0,0,136683,0,450790,0,0,0,0,0,0,0,6399842,0,0,96565,0,0,0,0,0,0,0,0,0,0,162098,C1C2,300800,93.44,0,0,0,0,0,1
30714,290352P,2013,13676,1981,0,C1,C1,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,0.493150685,3494129,8636,0,0,390.238,5.05,8.864,44.762,0,3354656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16988,0,0,0,0,11679,38451,0,0,0,0,72354,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,516663,282.96,0,0,0,0,0,0
112588,78708P,2016,25100,2000,0,C1,C1,C1,Other,Peloponnissos (excl. Patras),11,West Greece,11,2,2,0.265753425,334186119,94386,1,23072,578.821,12.098,21.924,115.552,825262,5816628,966645,2431692,0,0,0,0,0,0,0,250579,0,0,54421039,24774832,44911488,0,0,15692930,24192516,0,2120631,15650499,1726362,11728978,6464285,43964115,63959412,7233369,1753688,5228146,0,0,0,0,0,0,0,0,0,73027,C1C2,165000,26.2,0,0,0,0,0,1
148264,271754P,2022,56533,1975,2,C1,C3,C1,Other,City of Thessaloniki,3,Central Macedonia,7,5,2,0.378082192,2296683,9281,0,0,87.789,2.702,4.72,24.053,1179488,0,707732,0,0,0,0,0,0,0,168777,0,0,0,0,0,0,0,0,240680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,99000,20,0,0,0,0,0,0
30424,239942P,2021,13674,2000,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,0.690410959,6105363,10387,0,0,232.432,3.489,6.111,32.265,7510,3988933,1335055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29402,0,0,0,589047,155412,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,125000,12,0,0,0,0,0,0
173168,130817P,2019,73100,2007,0,C1,C1,C1,Other,Crete ( excl. Eraklion),14,Crete,4,3,3,1.002739726,300497608,165065,1,73676,418.144,7.262,12.92,67.255,0,13770227,2888461,1001202,285175,5624411,1038311,293790,469352,0,1042851,0,0,0,0,11477028,49204465,1526613,0,22394715,20640723,0,1032961,1658073,0,73294428,2939921,75739106,5519047,0,4375719,4048830,0,0,0,0,0,0,0,0,0,232185,C1C2,168000,40.31,0,0,0,0,0,2
123276,77887P,2022,37006,2006,0,C1,C1,C2,Other,Thessalia (excl. Volos),5,Thessaly,13,2,2,1.002739726,207784408,127387,1,106875,190.344,7.056,12.503,66.132,0,2136405,0,0,0,0,968841,0,0,0,0,6743990,0,0,0,253585,30233533,0,0,7252675,42472134,0,5938996,1821798,0,1215717,0,76730920,29264467,0,0,2358159,0,0,0,0,0,0,0,0,0,393186,C1C2,88000,20.01,0,0,0,0,0,0
169429,19845P,2013,71307,2006,2,C1,C3,C1,Other,City of Eraklion,15,Crete,4,5,3,0.22739726,2905602,9355,1,2990,43.058,1.843,3.217,16.667,869784,1174191,0,71526,418786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4191,C1C2,390000,310.7,0,0,0,0,0,0
162320,20946P,2017,64004,2000,2,C1,C3,C2,Other,Macedonia and island of Thasos (excl.Thessaloniki),2,East Macedonia and Thrace,8,2,2,1.002739726,67500560,59317,1,37858,301.218,13.059,23.605,126.243,0,1830743,0,0,0,0,2770643,0,0,0,0,0,0,0,0,0,5740931,0,0,0,3009618,0,276027,43033244,579500,719997,0,522079,6694769,0,416072,1144674,0,0,0,0,0,0,0,0,0,762266,C1C2,120000,30.69,0,0,0,0,0,0
23896,299292P,2013,12137,1977,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,0.495890411,2104178,6636,0,0,125.288,3.787,6.622,36.365,1639596,0,837,0,0,0,0,0,0,0,390262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,136000,38.3,0,0,0,0,0,0
162123,157378P,2021,64003,2014,0,C1,C1,C1,Other,Macedonia and island of Thasos (excl.Thessaloniki),2,East Macedonia and Thrace,8,3,2,1.002739726,123900600,75305,0,0,373.973,5.063,8.951,47.721,0,3530668,431312,0,0,44964,0,0,0,0,383812,3033596,42932578,0,0,0,323499,0,0,4875959,4753988,0,18193429,0,0,17821276,0,19382736,7832581,0,0,0,0,0,0,0,0,360214,0,0,0,0,C1C2,141250,33.67,0,0,0,0,0,0
90030,59822P,2015,18546,1970,3,C1,C3,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,0.794520548,840106,4163,0,0,27.095,1.408,2.458,12.143,840106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,51800,43.07,0,0,0,0,0,0
117803,290829P,2014,32009,1960,1,C2,C1,C1,Other,Sterea Hellas (excl. Athens and Pireaus),7,Central Greece,12,3,2,0.471232877,124665280,67444,1,2104,186.32,2.957,5.177,27.358,0,8486843,5229640,1334766,0,6534453,604235,0,0,0,0,35733311,10103738,0,0,0,11640805,0,0,13390268,9122388,0,0,370524,0,0,0,14543335,7566574,0,0,0,0,0,0,0,0,0,0,0,0,4397,C1C2,70000,0,0,0,0,0,0,0
53544,297232P,2014,15669,1983,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,3,2,0.161643836,4710174,10928,0,0,271.462,5.774,10.175,55.051,0,1899935,718188,257800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752850,0,0,0,1081400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,198400,58.79,0,0,0,0,0,0
117670,4715P,2015,32004,2011,1,C1,C1,C1,Other,Sterea Hellas (excl. Athens and Pireaus),7,Central Greece,12,1,1,1.002739726,138982352,55394,0,0,1220.517,13.687,24.985,129.112,489733,1518256,0,0,0,0,737867,0,0,0,1784749,1784810,0,0,0,0,8263669,6046197,0,1132099,4190225,0,0,43903620,602600,23323962,1064981,17373779,17502642,0,1208976,8054187,0,0,0,0,0,0,0,0,0,0,C1C2,886410,242.1,0,0,0,0,0,0
173518,212424P,2020,73100,1991,6,C1,C1,C2,Other,Crete ( excl. Eraklion),14,Crete,4,3,3,1.005479452,300497608,165065,1,73676,418.144,7.262,12.92,67.255,0,13770227,2888461,1001202,285175,5624411,1038311,293790,469352,0,1042851,0,0,0,0,11477028,49204465,1526613,0,22394715,20640723,0,1032961,1658073,0,73294428,2939921,75739106,5519047,0,4375719,4048830,0,0,0,0,0,0,0,0,0,232185,C1C2,111000,23.72,0,0,0,0,0,0
134097,51005P,2018,49082,1986,0,C1,C3,C1,Other,Epiros and island of Corfu / northern Ionian islands,4,Ionian Islands,9,3,2,1.002739726,24197909,63703,1,63703,76.043,5.123,8.997,48.243,0,235157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8370821,0,0,730604,10515687,0,0,0,0,0,0,4117047,0,0,0,0,0,0,0,0,0,0,0,0,0,228594,C1C2,110500,20.64,0,0,0,0,0,0
35291,1231P,2013,14562,1974,0,C1,C1,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,2,2,1.002739726,10278351,16514,0,0,460.938,6.072,10.731,56.031,0,3707498,0,0,0,0,0,0,0,588462,3733671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939683,309067,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,350400,98.64,0,0,0,0,0,0
48974,18438P,2013,15342,1990,0,C2,C3,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,1.002739726,2190346,6447,0,0,277.66,4.866,8.544,47.736,0,1455549,0,62830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575939,0,0,0,0,96023,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,99000,29.53,0,0,0,0,0,0
73772,206118P,2022,17455,1984,3,C1,C1,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,4,3,1.002739726,3920917,17070,1,9141,23.286,1.774,3.098,17.02,3529002,0,0,0,251017,0,0,0,0,0,120190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20707,C1C2,157500,19.6,0,0,0,0,0,0
14311,1524P,2013,11524,1972,0,C1,C3,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,809929,4262,0,0,205.524,4.373,7.649,42.381,638799,169284,0,0,0,0,0,0,0,1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,41600,12.14,0,0,0,0,0,1
21502,302361P,2013,11854,2005,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,0.339726027,492872,3503,0,0,41.833,2.046,3.573,18.25,492540,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,137600,40.73,0,0,0,0,0,0
103598,191137P,2020,20100,1996,0,C1,C3,C1,Other,Peloponnissos (excl. Patras),11,Peloponnese,10,3,2,1.005479452,160118285,107709,1,26350,295.957,6.312,11.171,58.536,1214379,4979740,2215282,1744589,0,0,289574,0,0,0,927557,3789597,0,0,0,12903430,24659347,1368093,0,21783048,9895040,0,0,27162152,13780,0,0,35765053,11077523,0,0,0,0,0,0,0,0,0,0,0,0,330099,C1C2,121500,31.8,0,0,0,0,0,0
64150,6143P,2013,16673,1982,2,C1,C3,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,3,2,1.002739726,9190522,18773,1,5979,94.229,3.89,6.817,36.753,0,6758478,0,0,0,0,0,0,0,0,405026,0,0,0,0,0,0,147534,0,0,0,0,0,0,0,0,0,0,1846599,0,0,0,0,0,0,0,0,0,0,0,0,32886,C1C2,430000,567.37,0,0,0,0,0,0
1109,19730P,2018,10441,1978,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,544798,2898,0,0,45.692,1.004,1.753,8.538,505444,0,39356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,134400,41.63,0,0,0,0,0,0
123147,21966P,2017,37006,1993,0,C1,C1,C1,Other,Thessalia (excl. Volos),5,Thessaly,13,2,2,1.002739726,207784408,127387,1,106875,190.344,7.056,12.503,66.132,0,2136405,0,0,0,0,968841,0,0,0,0,6743990,0,0,0,253585,30233533,0,0,7252675,42472134,0,5938996,1821798,0,1215717,0,76730920,29264467,0,0,2358159,0,0,0,0,0,0,0,0,0,393186,C1C2,128000,39.64,0,0,0,0,0,0
142897,8469P,2013,54643,1990,4,C1,C3,C1,Other,City of Thessaloniki,3,Central Macedonia,7,5,2,0.131506849,403001,2929,1,972,13.778,1.456,2.543,11.222,401159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1842,C1C2,60000,0,0,0,0,0,0,1
168874,58377P,2015,71304,1990,0,C1,C3,C1,Other,City of Eraklion,15,Crete,4,5,3,0.884931507,1870898,7440,0,0,23.133,1.862,3.251,16.622,491453,1321104,0,4149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,144000,42.92,0,0,0,0,0,0
156107,87206P,2021,62100,1970,0,C1,C3,C1,Other,Macedonia and island of Thasos (excl.Thessaloniki),2,Central Macedonia,7,4,2,1.002739726,614658477,242034,0,0,438.661,4.959,8.848,46.804,0,17775465,3863095,0,0,0,367413,0,0,0,0,37504493,227767987,27694058,0,0,1594462,7359355,0,5979257,32548493,0,44763058,13791949,26757108,38433429,30726589,63132308,23832833,0,0,0,0,1249481,0,0,0,9517645,0,0,0,0,C1C2,45000,12.76,0,0,0,0,0,1
56422,5859P,2015,16231,2007,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,0.898630137,1087974,5631,0,0,173.296,2.775,4.849,23.926,829645,0,0,0,0,0,0,0,0,0,21980,0,0,0,0,0,0,0,0,0,0,0,0,32747,0,0,0,203602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,144000,42.81,0,0,0,0,0,0
79818,398P,2016,17672,1976,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.005479452,566771,3031,0,0,35.769,1.038,1.813,9.154,566771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,163200,50.71,0,0,0,0,0,0
148721,12461P,2017,57001,2007,3,C1,C3,C1,Other,City of Thessaloniki,3,Central Macedonia,7,3,2,1.005479452,116606282,75503,1,6356,162.222,3.693,6.49,34.476,698083,4770781,6899755,0,0,10440767,334086,0,2121275,0,341300,29421653,1112376,0,0,0,0,1313765,0,16319703,3514151,0,0,1475536,67019,4585798,0,20207968,12590471,0,0,0,0,0,0,317228,0,0,0,0,0,74572,C1C2,39314.63,21.67,0,0,0,0,0,0
10818,23121P,2021,11362,1962,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,294849,2614,0,0,118.429,2.464,4.304,23.571,291869,0,0,0,0,0,0,0,0,2980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,160000,33.04,0,0,0,0,0,0
143209,227890P,2021,54645,1965,0,C1,C3,C1,Other,City of Thessaloniki,3,Central Macedonia,7,5,2,0.487671233,345736,2668,1,773,9.1,1.36,2.374,11.2,341478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4259,C1C2,150000,25.95,0,0,0,0,0,0
106891,254395P,2022,21200,1973,0,C1,C1,C2,Other,Peloponnissos (excl. Patras),11,Peloponnese,10,2,1,1.002739726,591528282,183811,1,10547,356.683,7.764,13.865,73.636,2480309,7290883,2321696,695501,0,0,0,0,0,0,648426,2759551,7353432,0,3050815,108907181,73084379,15487769,0,42264202,39550911,0,0,415856,4646129,29799415,0,236626399,4253041,1442880,4411573,3946758,0,0,0,79168,0,0,0,0,0,12018,C1C2,100000,12,0,0,0,0,0,0
58714,93217P,2020,16345,1995,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.005479452,1150641,4991,0,0,147.429,2.994,5.231,25.821,1149505,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,150000,24.76,0,0,0,0,0,0
150000,63050P,2017,57010,2003,0,C1,C1,C2,Other,Macedonia and island of Thasos (excl.Thessaloniki),2,Central Macedonia,7,3,2,1.002739726,116555893,69015,0,0,487.166,6.464,11.377,60.003,0,4699401,259849,0,0,0,1601266,0,41064,0,0,18999720,0,0,0,0,0,1430906,0,437129,22052778,0,10169963,3882041,16868824,836002,0,5864939,29412009,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,105600,32.72,0,0,0,0,0,0
19218,210811P,2022,11742,1974,6,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,295445,2614,0,0,87,2.471,4.316,24.25,257356,0,0,0,0,0,0,0,0,5007,33083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,111250,27.48,0,0,0,0,0,0
39974,16240P,2016,15122,1982,1,C1,C3,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,1.005479452,1891479,8799,0,0,220.521,2.106,3.678,18.979,0,1460980,301828,125079,0,0,0,0,0,0,3592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,149500,241.33,0,0,0,0,0,0
127538,204262P,2019,42100,1985,4,C1,C1,C2,Other,Thessalia (excl. Volos),5,Thessaly,13,3,2,0.454794521,725251991,180091,0,0,300.449,4.807,8.618,44.635,923722,30790259,3413920,0,0,0,0,0,0,429203,0,51882720,255130749,0,1558367,0,8989406,15919512,0,17868248,28174644,0,42912627,971466,721124,92186783,0,108258516,56833592,777422,0,121105,0,2947396,0,0,0,4171513,269691,0,0,0,C1C2,181250,0,0,0,0,0,0,0
95879,31692P,2018,19009,1980,2,C1,C3,C1,Other,Sterea Hellas (excl. Athens and Pireaus),7,Attica,3,3,2,0.043835616,39540209,35828,1,7966,143.607,3.38,5.912,31.799,0,18401070,631893,0,0,0,0,0,0,0,0,0,0,0,2050764,0,0,0,0,9069546,498239,0,0,531669,0,0,0,0,599509,0,0,7742762,0,0,0,0,0,0,0,0,0,14759,C1C2,720000,288.49,0,0,0,0,0,0
